score,segment_count,cumulative_count,rank,percentile,province,year,subject_type,total_exam_count,batch_line
514,552,31640,31640,0.10922208605899511,广东省,2023,历史类,289685,433
513,626,32266,32266,0.11138305400693857,广东省,2023,历史类,289685,433
512,602,32868,32868,0.11346117334345927,广东省,2023,历史类,289685,433
511,569,33437,33437,0.11542537583927369,广东省,2023,历史类,289685,433
510,567,34004,34004,0.11738267428413622,广东省,2023,历史类,289685,433
509,579,34583,34583,0.11938139703471011,广东省,2023,历史类,289685,433
508,593,35176,35176,0.12142844814194728,广东省,2023,历史类,289685,433
507,578,35754,35754,0.12342371886704524,广东省,2023,历史类,289685,433
506,582,36336,36336,0.12543279769404697,广东省,2023,历史类,289685,433
505,583,36919,36919,0.12744532854652468,广东省,2023,历史类,289685,433
504,611,37530,37530,0.1295545161123289,广东省,2023,历史类,289685,433
503,613,38143,38143,0.13167060772908504,广东省,2023,历史类,289685,433
502,612,38755,38755,0.13378324732036523,广东省,2023,历史类,289685,433
501,656,39411,39411,0.1360477760325871,广东省,2023,历史类,289685,433
500,663,40074,40074,0.13833646892314067,广东省,2023,历史类,289685,433
499,649,40723,40723,0.14057683345703093,广东省,2023,历史类,289685,433
498,668,41391,41391,0.1428827864749642,广东省,2023,历史类,289685,433
497,656,42047,42047,0.14514731518718607,广东省,2023,历史类,289685,433
496,688,42735,42735,0.1475223087146383,广东省,2023,历史类,289685,433
495,639,43374,43374,0.1497281529937691,广东省,2023,历史类,289685,433
